step,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13
step_118_q_0,0.005767822265625,0.41796875,0.0069580078125,0.0228271484375,0.02587890625,0.017822265625,0.0242919921875,0.06591796875,0.08740234375,0.00494384765625,0.058349609375,0.0201416015625,0.0084228515625,0.09912109375,0.03125,0.1025390625
step_119_q_0,0.000545501708984375,0.7109375,0.0036773681640625,0.007080078125,0.0022735595703125,0.0034637451171875,0.0017242431640625,0.002410888671875,0.00665283203125,0.010498046875,0.0147705078125,0.0048828125,0.023681640625,0.051513671875,0.1201171875,0.034423828125
step_120_q_0,0.0003795623779296875,0.443359375,0.0172119140625,0.038818359375,0.0189208984375,0.0257568359375,0.009521484375,0.06396484375,0.056396484375,0.0167236328125,0.10546875,0.0189208984375,0.06005859375,0.08740234375,0.01611328125,0.0213623046875
step_121_q_0,0.0020904541015625,0.78515625,0.012451171875,0.0179443359375,0.005615234375,0.00390625,0.00439453125,0.00665283203125,0.007781982421875,0.01220703125,0.0150146484375,0.007293701171875,0.01556396484375,0.0291748046875,0.054443359375,0.0185546875
step_122_q_0,6.079673767089844e-05,0.0537109375,4.744529724121094e-05,0.002838134765625,0.00092315673828125,0.0004634857177734375,0.001617431640625,0.002349853515625,0.00439453125,9.1552734375e-05,0.004150390625,0.000766754150390625,0.000560760498046875,0.006011962890625,0.0286865234375,0.89453125
step_123_q_0,0.0003261566162109375,0.10107421875,0.0001010894775390625,0.0035552978515625,0.0205078125,0.01202392578125,0.146484375,0.2421875,0.0947265625,0.00115966796875,0.05078125,0.00457763671875,0.006256103515625,0.03076171875,0.15625,0.1298828125
step_124_q_0,0.0001201629638671875,0.7890625,0.000698089599609375,0.0036468505859375,0.00081634521484375,0.0021514892578125,0.007720947265625,0.04443359375,0.00531005859375,0.00150299072265625,0.026123046875,0.01055908203125,0.0223388671875,0.04052734375,0.026123046875,0.0185546875
step_125_q_0,0.002716064453125,0.578125,0.0035552978515625,0.007293701171875,0.00299072265625,0.0054931640625,0.01806640625,0.06103515625,0.021728515625,0.00299072265625,0.01129150390625,0.01361083984375,0.027099609375,0.08349609375,0.06298828125,0.09765625
step_126_q_0,0.00177001953125,0.8359375,0.00191497802734375,0.01019287109375,0.0081787109375,0.00439453125,0.01531982421875,0.028564453125,0.01904296875,0.00274658203125,0.014404296875,0.003204345703125,0.00445556640625,0.0126953125,0.0184326171875,0.01904296875
step_127_q_0,0.000152587890625,0.080078125,0.00055694580078125,0.00872802734375,0.006195068359375,0.00579833984375,0.01483154296875,0.068359375,0.01483154296875,0.003875732421875,0.080078125,0.224609375,0.05517578125,0.1865234375,0.13671875,0.11328125
step_128_q_0,0.000698089599609375,0.431640625,0.004730224609375,0.0130615234375,0.0079345703125,0.01904296875,0.017333984375,0.060302734375,0.01116943359375,0.0029144287109375,0.013916015625,0.0849609375,0.060302734375,0.11279296875,0.068359375,0.09033203125
step_129_q_0,0.000217437744140625,0.734375,0.00128936767578125,0.021484375,0.01385498046875,0.00787353515625,0.03125,0.02587890625,0.0152587890625,0.0019378662109375,0.01385498046875,0.01263427734375,0.0101318359375,0.0228271484375,0.034423828125,0.05322265625
step_130_q_0,0.0001239776611328125,0.796875,0.004180908203125,0.01287841796875,0.00970458984375,0.005035400390625,0.00628662109375,0.01458740234375,0.01458740234375,0.004058837890625,0.0155029296875,0.01068115234375,0.00970458984375,0.0240478515625,0.01068115234375,0.0615234375
step_131_q_0,8.869171142578125e-05,0.3671875,0.00136566162109375,0.01177978515625,0.0022125244140625,0.001617431640625,0.000728607177734375,0.00124359130859375,0.00738525390625,0.0125732421875,0.02490234375,0.00116729736328125,0.01611328125,0.11181640625,0.416015625,0.02490234375
step_132_q_0,0.0002288818359375,0.6015625,0.003936767578125,0.018798828125,0.0146484375,0.0103759765625,0.006683349609375,0.018798828125,0.01507568359375,0.0103759765625,0.059814453125,0.01507568359375,0.02001953125,0.10498046875,0.0634765625,0.03515625
step_133_q_0,0.00116729736328125,0.5625,0.0067138671875,0.0289306640625,0.01129150390625,0.01043701171875,0.0198974609375,0.0172119140625,0.0172119140625,0.0235595703125,0.034423828125,0.005767822265625,0.0189208984375,0.044677734375,0.1376953125,0.059326171875
step_134_q_0,0.000335693359375,0.0849609375,0.00049591064453125,0.0021209716796875,0.00064849853515625,0.00022029876708984375,0.001708984375,0.005096435546875,0.001556396484375,0.00061798095703125,0.007415771484375,0.001068115234375,0.0019378662109375,0.01300048828125,0.021484375,0.85546875
step_135_q_0,0.00066375732421875,0.30859375,0.0027008056640625,0.0252685546875,0.01397705078125,0.00872802734375,0.0908203125,0.07568359375,0.0277099609375,0.01055908203125,0.020263671875,0.0035247802734375,0.00701904296875,0.04443359375,0.298828125,0.0625
step_136_q_0,7.772445678710938e-05,0.7734375,0.000484466552734375,0.000579833984375,0.0003986358642578125,0.002044677734375,0.00142669677734375,0.004180908203125,0.0035247802734375,0.0014495849609375,0.018798828125,0.007354736328125,0.0084228515625,0.07177734375,0.01708984375,0.08935546875
step_137_q_0,0.00040435791015625,0.23828125,0.00157928466796875,0.00177764892578125,0.0015411376953125,0.00128173828125,0.0023956298828125,0.0201416015625,0.0152587890625,0.0093994140625,0.025146484375,0.00921630859375,0.007781982421875,0.2236328125,0.3359375,0.10595703125
step_138_q_0,3.886222839355469e-05,0.5703125,0.00128936767578125,0.004486083984375,0.0034942626953125,0.0006561279296875,0.00150299072265625,0.006134033203125,0.00543212890625,0.0016021728515625,0.0027313232421875,0.00396728515625,0.00921630859375,0.038818359375,0.04541015625,0.3046875
step_139_q_0,8.392333984375e-05,0.7265625,0.0048828125,0.0673828125,0.03857421875,0.00555419921875,0.00286865234375,0.0206298828125,0.0133056640625,0.031982421875,0.006683349609375,0.01171875,0.0034637451171875,0.043701171875,0.006683349609375,0.01708984375
step_140_q_0,0.00024318695068359375,0.93359375,0.00131988525390625,0.007110595703125,0.003936767578125,0.00060272216796875,0.00023365020751953125,0.00043487548828125,0.0009918212890625,0.00140380859375,0.0120849609375,0.0045166015625,0.01104736328125,0.007354736328125,0.007568359375,0.00885009765625
step_141_q_0,2.491474151611328e-05,0.94921875,0.000652313232421875,0.000614166259765625,0.000762939453125,0.000339508056640625,0.00341796875,0.000652313232421875,0.002288818359375,0.0286865234375,0.005462646484375,0.000949859619140625,0.00069427490234375,0.004974365234375,4.2438507080078125e-05,0.000652313232421875
step_142_q_0,0.0002613067626953125,0.83984375,0.001068115234375,0.002288818359375,0.00095367431640625,9.822845458984375e-05,0.00010585784912109375,3.743171691894531e-05,0.000431060791015625,0.0038909912109375,0.01025390625,0.0062255859375,0.01165771484375,0.019775390625,0.09130859375,0.0096435546875
step_143_q_0,0.00025177001953125,0.4609375,0.00115966796875,0.00396728515625,0.0081787109375,0.0023345947265625,0.0015106201171875,0.00148773193359375,0.01080322265625,0.00286865234375,0.01116943359375,0.0024871826171875,0.0059814453125,0.1494140625,0.099609375,0.23828125
step_144_q_0,1.0132789611816406e-06,7.486343383789062e-05,0.0002231597900390625,0.001983642578125,0.91015625,0.00021266937255859375,0.000278472900390625,0.012939453125,0.0037078857421875,3.2335519790649414e-06,0.0004100799560546875,1.6093254089355469e-06,0.00180816650390625,0.0002918243408203125,0.003173828125,0.020751953125,0.045166015625
step_145_q_0,0.00010251998901367188,0.0003070831298828125,0.0014190673828125,0.0019378662109375,0.0023345947265625,0.0021209716796875,0.0016021728515625,0.0016021728515625,0.004241943359375,0.005767822265625,0.0242919921875,0.017822265625,0.0400390625,0.216796875,0.31640625,0.279296875,0.0849609375
step_146_q_0,0.0003490447998046875,0.49609375,0.049072265625,0.02978515625,0.0255126953125,0.019287109375,0.02392578125,0.0087890625,0.03369140625,0.035888671875,0.049072265625,0.035888671875,0.0673828125,0.0556640625,0.007080078125,0.02978515625,0.03271484375
step_147_q_0,0.00086212158203125,0.7109375,0.0147705078125,0.010009765625,0.005859375,0.00244140625,0.00168609619140625,0.0028533935546875,0.008544921875,0.00396728515625,0.0322265625,0.006134033203125,0.007080078125,0.126953125,0.0201416015625,0.034912109375,0.01043701171875
step_148_q_0,0.0025177001953125,0.73046875,0.0035552978515625,0.01495361328125,0.0172119140625,0.0164794921875,0.0096435546875,0.013427734375,0.01202392578125,0.003662109375,0.00909423828125,0.005767822265625,0.002716064453125,0.00836181640625,0.0242919921875,0.0050048828125,0.11962890625
step_149_q_0,0.0016326904296875,0.6875,0.005340576171875,0.03955078125,0.0111083984375,0.012451171875,0.005462646484375,0.0196533203125,0.01385498046875,0.001953125,0.0234375,0.000782012939453125,0.005035400390625,0.029052734375,0.024658203125,0.0211181640625,0.09619140625
step_150_q_0,0.0012359619140625,0.82421875,0.007110595703125,0.01708984375,0.025634765625,0.002349853515625,0.0013580322265625,0.0120849609375,0.017578125,0.002166748046875,0.008056640625,0.0003108978271484375,0.01373291015625,0.00830078125,0.0240478515625,0.0299072265625,0.006683349609375
step_151_q_0,0.00054931640625,0.06640625,0.048583984375,0.06640625,0.019287109375,0.033447265625,0.0037078857421875,0.021240234375,0.0322265625,0.025146484375,0.1640625,0.00494384765625,0.185546875,0.1201171875,0.06640625,0.064453125,0.07763671875
step_152_q_0,0.00921630859375,0.828125,0.01300048828125,0.0235595703125,0.00762939453125,0.005462646484375,0.002532958984375,0.007293701171875,0.0087890625,0.0020904541015625,0.0311279296875,0.00433349609375,0.00823974609375,0.015625,0.00634765625,0.0068359375,0.01806640625
step_153_q_0,0.0019378662109375,0.97265625,0.0001544952392578125,0.000701904296875,0.0018768310546875,0.0019378662109375,0.00238037109375,0.00286865234375,0.00543212890625,8.702278137207031e-06,0.0059814453125,0.00020313262939453125,5.8650970458984375e-05,0.00018215179443359375,0.0004024505615234375,0.000736236572265625,0.0019378662109375
step_154_q_0,0.003875732421875,0.73828125,0.0126953125,0.053466796875,0.01123046875,0.006011962890625,0.001953125,0.016357421875,0.00872802734375,0.001953125,0.011962890625,0.003875732421875,0.0079345703125,0.0252685546875,0.01123046875,0.006011962890625,0.078125
step_155_q_0,0.0002193450927734375,0.423828125,0.0128173828125,0.013427734375,0.00830078125,0.00543212890625,0.0006103515625,0.00066375732421875,0.01165771484375,0.0289306640625,0.06103515625,0.03955078125,0.027099609375,0.0810546875,0.047607421875,0.20703125,0.03076171875
step_156_q_0,0.001434326171875,0.7421875,0.0062255859375,0.01446533203125,0.0096435546875,0.008544921875,0.003662109375,0.01361083984375,0.03173828125,0.0025177001953125,0.05224609375,0.0021514892578125,0.01092529296875,0.0380859375,0.025390625,0.019775390625,0.016357421875
step_157_q_0,0.00133514404296875,0.69921875,0.02392578125,0.040771484375,0.0228271484375,0.0145263671875,0.0037841796875,0.003753662109375,0.01092529296875,0.004852294921875,0.0169677734375,0.00347900390625,0.0033111572265625,0.0164794921875,0.0712890625,0.06005859375,0.0026702880859375
step_158_q_0,0.000217437744140625,0.046142578125,0.0003261566162109375,0.00179290771484375,0.00135040283203125,0.00112152099609375,0.000545501708984375,0.0026092529296875,0.00115203857421875,4.38690185546875e-05,0.004150390625,0.010986328125,0.0019073486328125,0.0033416748046875,0.004150390625,0.049072265625,0.87109375
step_159_q_0,0.006134033203125,0.294921875,0.004913330078125,0.033203125,0.06005859375,0.018310546875,0.0341796875,0.2158203125,0.173828125,0.00170135498046875,0.0927734375,0.006744384765625,0.0029449462890625,0.01300048828125,0.00762939453125,0.0177001953125,0.01519775390625
step_160_q_0,5.173683166503906e-05,0.53125,0.003265380859375,0.01263427734375,0.0034027099609375,0.0020751953125,0.000835418701171875,0.03955078125,0.0289306640625,0.000621795654296875,0.15234375,0.003753662109375,0.00726318359375,0.07177734375,0.037841796875,0.056640625,0.04931640625
step_161_q_0,0.00154876708984375,0.8671875,0.00360107421875,0.00726318359375,0.0052490234375,0.0032806396484375,0.004150390625,0.0096435546875,0.00299072265625,0.001800537109375,0.002288818359375,0.0023193359375,0.025390625,0.0296630859375,0.0096435546875,0.01202392578125,0.01129150390625
step_162_q_0,0.00579833984375,0.9453125,9.870529174804688e-05,0.00250244140625,0.00109100341796875,0.00171661376953125,0.0035247802734375,0.0098876953125,0.004974365234375,0.00055694580078125,0.0033111572265625,0.0028228759765625,0.003204345703125,0.002349853515625,0.003204345703125,0.004669189453125,0.004241943359375
step_163_q_0,2.0712614059448242e-06,0.0042724609375,0.006591796875,0.003875732421875,0.0013427734375,0.0036468505859375,0.000186920166015625,0.0035247802734375,0.00213623046875,0.0004634857177734375,0.047119140625,0.1279296875,0.2255859375,0.2255859375,0.0223388671875,0.017333984375,0.30859375
step_164_q_0,0.0004787445068359375,0.66796875,0.0262451171875,0.0250244140625,0.0235595703125,0.0125732421875,0.0029449462890625,0.01385498046875,0.01025390625,0.0014495849609375,0.06787109375,0.029296875,0.01953125,0.0439453125,0.0106201171875,0.01129150390625,0.03466796875
step_165_q_0,0.00014781951904296875,0.94921875,0.00020503997802734375,0.001617431640625,0.00092315673828125,0.000774383544921875,0.00122833251953125,0.00482177734375,0.0022430419921875,8.630752563476562e-05,0.0022430419921875,0.003936767578125,0.00084686279296875,0.0022125244140625,0.005218505859375,0.007476806640625,0.016845703125
step_166_q_0,0.009765625,0.51953125,0.005401611328125,0.01141357421875,0.00836181640625,0.0034942626953125,0.005584716796875,0.041259765625,0.01220703125,0.0038299560546875,0.01141357421875,0.07470703125,0.03515625,0.041259765625,0.01220703125,0.048095703125,0.158203125
step_167_q_0,0.000705718994140625,0.8671875,0.003082275390625,0.0050048828125,0.0034637451171875,0.002960205078125,0.002532958984375,0.00469970703125,0.00531005859375,0.0062255859375,0.00738525390625,0.0038909912109375,0.0086669921875,0.0169677734375,0.0230712890625,0.0262451171875,0.01239013671875
step_168_q_0,0.0004425048828125,0.6953125,0.0012969970703125,0.006591796875,0.0079345703125,0.0098876953125,0.011962890625,0.078125,0.0230712890625,0.004547119140625,0.0252685546875,0.026123046875,0.01397705078125,0.0223388671875,0.0123291015625,0.0238037109375,0.0380859375
step_169_q_0,0.0023651123046875,0.703125,0.009521484375,0.021240234375,0.0118408203125,0.00872802734375,0.029052734375,0.02490234375,0.02685546875,0.00750732421875,0.03515625,0.00396728515625,0.006195068359375,0.0206298828125,0.05859375,0.0244140625,0.00494384765625
step_170_q_0,0.00019359588623046875,0.09423828125,4.38690185546875e-05,0.0011444091796875,0.000812530517578125,0.0005950927734375,0.000614166259765625,0.00250244140625,0.00177764892578125,2.7418136596679688e-05,0.0031280517578125,0.0269775390625,0.006011962890625,0.00531005859375,0.00823974609375,0.060791015625,0.7890625
step_171_q_0,0.002044677734375,0.294921875,0.000209808349609375,0.0107421875,0.018310546875,0.015625,0.10205078125,0.294921875,0.061767578125,0.00164794921875,0.0301513671875,0.015625,0.00836181640625,0.02001953125,0.036376953125,0.054443359375,0.032958984375
step_172_q_0,0.000171661376953125,0.6796875,0.00122833251953125,0.004302978515625,0.0018463134765625,0.0037841796875,0.01129150390625,0.049072265625,0.007781982421875,0.0023651123046875,0.03271484375,0.038330078125,0.0224609375,0.05078125,0.019287109375,0.0262451171875,0.05078125
step_173_q_0,0.002777099609375,0.6484375,0.00238037109375,0.005523681640625,0.002777099609375,0.002532958984375,0.0030975341796875,0.03662109375,0.005615234375,0.0021209716796875,0.005767822265625,0.017822265625,0.03125,0.044189453125,0.025146484375,0.07958984375,0.0849609375
step_174_q_0,0.002288818359375,0.8515625,0.00136566162109375,0.0089111328125,0.00445556640625,0.00714111328125,0.0067138671875,0.0291748046875,0.005401611328125,0.00092315673828125,0.0028839111328125,0.022705078125,0.0107421875,0.00433349609375,0.0027923583984375,0.00506591796875,0.033935546875
step_175_q_0,0.0003986358642578125,0.234375,0.0030364990234375,0.0211181640625,0.00457763671875,0.00567626953125,0.003662109375,0.01165771484375,0.005859375,0.00775146484375,0.0211181640625,0.1416015625,0.0810546875,0.1943359375,0.0947265625,0.0556640625,0.1142578125
step_176_q_0,0.00119781494140625,0.703125,0.010009765625,0.0093994140625,0.00286865234375,0.005035400390625,0.003143310546875,0.005889892578125,0.00179290771484375,0.003143310546875,0.004180908203125,0.0693359375,0.0240478515625,0.033935546875,0.021240234375,0.0247802734375,0.07861328125
step_177_q_0,0.00014209747314453125,0.94140625,0.0002918243408203125,0.005615234375,0.0027313232421875,0.0016021728515625,0.00408935546875,0.005615234375,0.0030975341796875,0.0003261566162109375,0.0027313232421875,0.0072021484375,0.002197265625,0.0034027099609375,0.0023345947265625,0.0069580078125,0.00982666015625
step_178_q_0,0.0001544952392578125,0.859375,0.0027313232421875,0.0084228515625,0.004241943359375,0.0024871826171875,0.0019989013671875,0.01080322265625,0.00408935546875,0.0018768310546875,0.005615234375,0.02587890625,0.00897216796875,0.0079345703125,0.0019378662109375,0.01385498046875,0.040283203125
step_179_q_0,0.00014209747314453125,0.66015625,0.0006103515625,0.012451171875,0.00286865234375,0.00139617919921875,0.0003070831298828125,0.000156402587890625,0.000782012939453125,0.0038604736328125,0.0064697265625,0.0004024505615234375,0.002197265625,0.0247802734375,0.11083984375,0.146484375,0.0272216796875
step_180_q_0,0.000396728515625,0.6328125,0.002593994140625,0.01123046875,0.007049560546875,0.0054931640625,0.005157470703125,0.01275634765625,0.00872802734375,0.00823974609375,0.0245361328125,0.005157470703125,0.007476806640625,0.06884765625,0.078125,0.09130859375,0.0296630859375
step_181_q_0,0.00177764892578125,0.52734375,0.005401611328125,0.03466796875,0.01239013671875,0.015625,0.04736328125,0.03369140625,0.016845703125,0.00762939453125,0.022705078125,0.0024566650390625,0.005584716796875,0.0380859375,0.13671875,0.06884765625,0.0238037109375
step_182_q_0,9.918212890625e-05,0.07373046875,0.00016117095947265625,0.00049591064453125,0.00037384033203125,0.00016117095947265625,0.000579833984375,0.0026702880859375,0.000385284423828125,8.344650268554688e-05,0.0030364990234375,0.00122833251953125,0.00104522705078125,0.0011138916015625,0.000896453857421875,0.0185546875,0.89453125
step_183_q_0,0.000888824462890625,0.3203125,0.002410888671875,0.0169677734375,0.010009765625,0.006072998046875,0.04931640625,0.052490234375,0.0225830078125,0.007080078125,0.0218505859375,0.0028228759765625,0.006866455078125,0.083984375,0.15625,0.220703125,0.0186767578125
step_184_q_0,0.000377655029296875,0.75390625,0.002044677734375,0.001953125,0.002044677734375,0.003021240234375,0.003173828125,0.00439453125,0.01104736328125,0.0028839111328125,0.0091552734375,0.00640869140625,0.00799560546875,0.06591796875,0.03515625,0.072265625,0.02001953125
step_185_q_0,0.0003108978271484375,0.455078125,0.003173828125,0.001861572265625,0.0016021728515625,0.00151824951171875,0.00070953369140625,0.0033721923828125,0.003326416015625,0.00439453125,0.005401611328125,0.00311279296875,0.005462646484375,0.054443359375,0.11181640625,0.275390625,0.06787109375
step_186_q_0,0.0001277923583984375,0.41796875,0.000553131103515625,0.00145721435546875,0.0021209716796875,0.00130462646484375,0.00157928466796875,0.00360107421875,0.0013885498046875,0.000957489013671875,0.0011138916015625,0.0024871826171875,0.002716064453125,0.006134033203125,0.01043701171875,0.0439453125,0.50390625
step_187_q_0,0.00010919570922851562,0.8984375,0.0029449462890625,0.00994873046875,0.00469970703125,0.00162506103515625,0.00933837890625,0.01129150390625,0.004547119140625,0.01129150390625,0.004150390625,0.00665283203125,0.00244140625,0.0174560546875,0.002227783203125,0.00775146484375,0.006439208984375
step_188_q_0,0.0002899169921875,0.93359375,0.002838134765625,0.00701904296875,0.0025787353515625,0.00028228759765625,0.00164031982421875,0.000911712646484375,0.000858306884765625,0.0014801025390625,0.00885009765625,0.005218505859375,0.01068115234375,0.00885009765625,0.006591796875,0.00579833984375,0.0034637451171875
step_189_q_0,1.9788742065429688e-05,0.984375,0.0003986358642578125,0.00024127960205078125,0.00020599365234375,0.0001373291015625,0.009033203125,0.00052642822265625,0.00048065185546875,0.0015716552734375,0.00201416015625,0.0004367828369140625,0.0002651214599609375,0.00104522705078125,1.9788742065429688e-05,0.00012111663818359375,0.0002918243408203125
step_190_q_0,0.0002422332763671875,0.95703125,0.000530242919921875,0.00016689300537109375,0.0003986358642578125,5.364418029785156e-05,0.00019168853759765625,9.489059448242188e-05,0.0004596710205078125,0.000820159912109375,0.007293701171875,0.005523681640625,0.004302978515625,0.0128173828125,0.00604248046875,0.00244140625,0.0020294189453125
step_191_q_0,8.0108642578125e-05,0.578125,0.0003833770751953125,0.0018157958984375,0.0023651123046875,0.001190185546875,0.00052642822265625,0.000461578369140625,0.0013885498046875,0.00183868408203125,0.005157470703125,0.00193023681640625,0.002685546875,0.039306640625,0.044677734375,0.09130859375,0.2265625
step_192_q_0,0.00074005126953125,0.007354736328125,0.054443359375,0.049560546875,0.059814453125,0.0181884765625,0.0098876953125,0.1083984375,0.049560546875,7.009506225585938e-05,0.043701171875,0.00048065185546875,0.02490234375,0.033447265625,0.061767578125,0.095703125,0.130859375,0.251953125
step_193_q_0,2.205371856689453e-05,5.435943603515625e-05,0.00038909912109375,0.001922607421875,0.004913330078125,0.0027923583984375,0.00159454345703125,0.000514984130859375,0.0031585693359375,0.004913330078125,0.0281982421875,0.01708984375,0.01104736328125,0.059814453125,0.1728515625,0.5,0.15234375,0.03857421875
step_194_q_0,0.00022983551025390625,0.38671875,0.053955078125,0.03955078125,0.03955078125,0.019287109375,0.0211181640625,0.006866455078125,0.03173828125,0.03076171875,0.044677734375,0.04345703125,0.10107421875,0.061279296875,0.007781982421875,0.05224609375,0.03076171875,0.0289306640625
step_195_q_0,0.000926971435546875,0.31640625,0.0164794921875,0.0184326171875,0.00970458984375,0.004608154296875,0.0031585693359375,0.0048828125,0.029541015625,0.00830078125,0.05859375,0.0157470703125,0.01373291015625,0.337890625,0.04150390625,0.087890625,0.0225830078125,0.0091552734375
step_196_q_0,0.00075531005859375,0.77734375,0.00506591796875,0.00738525390625,0.01104736328125,0.006317138671875,0.00860595703125,0.0181884765625,0.014404296875,0.0014495849609375,0.006500244140625,0.0027923583984375,0.00250244140625,0.012939453125,0.02197265625,0.00799560546875,0.05126953125,0.045166015625
step_197_q_0,0.000972747802734375,0.462890625,0.0101318359375,0.095703125,0.0257568359375,0.0245361328125,0.01385498046875,0.054443359375,0.0223388671875,0.003936767578125,0.0291748046875,0.0006866455078125,0.005889892578125,0.0269775390625,0.037353515625,0.036376953125,0.07080078125,0.078125
step_198_q_0,0.0002040863037109375,0.8359375,0.00147247314453125,0.005462646484375,0.005462646484375,0.0012054443359375,0.000751495361328125,0.0017242431640625,0.005126953125,0.001495361328125,0.0033111572265625,0.0003604888916015625,0.005645751953125,0.004974365234375,0.053466796875,0.053466796875,0.00872802734375,0.00927734375
step_199_q_0,0.0011138916015625,0.09228515625,0.017333984375,0.04345703125,0.022216796875,0.040283203125,0.00732421875,0.042236328125,0.03173828125,0.012451171875,0.09814453125,0.00732421875,0.201171875,0.0634765625,0.1044921875,0.0693359375,0.09521484375,0.05078125
step_200_q_0,0.0040283203125,0.9140625,0.009521484375,0.00799560546875,0.0050048828125,0.0019073486328125,0.00139617919921875,0.0028533935546875,0.0036773681640625,0.000701904296875,0.01385498046875,0.0030517578125,0.0037841796875,0.0069580078125,0.0025634765625,0.004486083984375,0.0142822265625,0.00103759765625
step_201_q_0,7.963180541992188e-05,0.99609375,9.298324584960938e-05,8.392333984375e-05,0.0001010894775390625,0.00015544891357421875,0.0002689361572265625,0.00024127960205078125,0.0003910064697265625,1.1205673217773438e-05,0.0001659393310546875,8.916854858398438e-05,4.1484832763671875e-05,3.7670135498046875e-05,8.869171142578125e-05,0.00022983551025390625,0.00028228759765625,0.00011920928955078125
step_202_q_0,8.96453857421875e-05,0.90234375,0.00238037109375,0.0048828125,0.00112152099609375,0.0004825592041015625,0.00153350830078125,0.00689697265625,0.001312255859375,0.00022792816162109375,0.001312255859375,0.000453948974609375,0.00238037109375,0.0048828125,0.00077056884765625,0.000701904296875,0.007568359375,0.061279296875
step_203_q_0,2.0116567611694336e-06,0.875,0.00012493133544921875,0.000701904296875,0.0005950927734375,0.00018596649169921875,3.528594970703125e-05,6.586313247680664e-06,6.628036499023438e-05,0.0019378662109375,0.00110626220703125,0.005523681640625,0.0027313232421875,0.00445556640625,0.007781982421875,0.076171875,0.019287109375,0.005706787109375
step_204_q_0,0.0004329681396484375,0.78125,0.001312255859375,0.004241943359375,0.004241943359375,0.005279541015625,0.005096435546875,0.0086669921875,0.01153564453125,0.00182342529296875,0.010498046875,0.00128936767578125,0.0130615234375,0.01434326171875,0.05322265625,0.042724609375,0.0201416015625,0.0201416015625
step_205_q_0,0.00054931640625,0.69140625,0.005218505859375,0.0303955078125,0.0133056640625,0.0078125,0.002532958984375,0.0018463134765625,0.003814697265625,0.003662109375,0.00628662109375,0.0033111572265625,0.004180908203125,0.01708984375,0.12060546875,0.07763671875,0.005889892578125,0.002960205078125
step_206_q_0,0.0001583099365234375,0.13671875,0.000354766845703125,0.0013885498046875,0.000881195068359375,0.00118255615234375,0.003021240234375,0.001861572265625,0.000698089599609375,3.719329833984375e-05,0.001495361328125,0.002838134765625,0.000675201416015625,0.00250244140625,0.009033203125,0.015380859375,0.033447265625,0.7890625
step_207_q_0,0.0023345947265625,0.41796875,0.004241943359375,0.017822265625,0.0260009765625,0.0157470703125,0.051513671875,0.2109375,0.1201171875,0.0025634765625,0.062255859375,0.00897216796875,0.000820159912109375,0.0072021484375,0.022216796875,0.017822265625,0.006561279296875,0.004638671875
step_208_q_0,0.0001087188720703125,0.443359375,0.0035400390625,0.01470947265625,0.002471923828125,0.00225830078125,0.0012664794921875,0.0142822265625,0.01446533203125,0.000713348388671875,0.05908203125,0.003326416015625,0.006591796875,0.130859375,0.1904296875,0.05908203125,0.0311279296875,0.021728515625
step_209_q_0,0.0002765655517578125,0.71875,0.00225830078125,0.0038909912109375,0.0012359619140625,0.0028076171875,0.00113677978515625,0.00323486328125,0.000946044921875,0.00077056884765625,0.001678466796875,0.003387451171875,0.007171630859375,0.044677734375,0.0279541015625,0.02880859375,0.11376953125,0.035888671875
step_210_q_0,0.00124359130859375,0.93359375,5.53131103515625e-05,0.0014495849609375,0.00063323974609375,0.000934600830078125,0.007354736328125,0.0177001953125,0.008056640625,0.00054168701171875,0.00347900390625,0.001495361328125,0.000751495361328125,0.00174713134765625,0.008056640625,0.007598876953125,0.002105712890625,0.0021820068359375
step_211_q_0,7.7858567237854e-07,0.0012054443359375,0.00024127960205078125,0.000553131103515625,0.0002899169921875,0.0006866455078125,0.0032806396484375,0.039794921875,0.01422119140625,1.4781951904296875e-05,0.048095703125,0.158203125,0.1083984375,0.095703125,0.06591796875,0.039794921875,0.333984375,0.08984375
step_212_q_0,0.00091552734375,0.80078125,0.02197265625,0.0050048828125,0.005645751953125,0.00165557861328125,0.0004520416259765625,0.0032958984375,0.000614166259765625,0.0014495849609375,0.0032501220703125,0.03857421875,0.014892578125,0.01336669921875,0.0021514892578125,0.01092529296875,0.072265625,0.00286865234375
step_213_q_0,5.364418029785156e-05,0.953125,8.344650268554688e-05,0.0007781982421875,0.000453948974609375,0.00058746337890625,0.00183868408203125,0.00323486328125,0.0030364990234375,0.0001239776611328125,0.00164794921875,0.000354766845703125,0.0002803802490234375,0.001190185546875,0.01202392578125,0.00799560546875,0.0021820068359375,0.01092529296875
step_214_q_0,0.0017242431640625,0.421875,0.0026702880859375,0.0062255859375,0.003326416015625,0.0025177001953125,0.0185546875,0.050537109375,0.01129150390625,0.0017242431640625,0.0068359375,0.01092529296875,0.01129150390625,0.02783203125,0.0223388671875,0.048828125,0.09423828125,0.255859375
step_215_q_0,0.00014400482177734375,0.73046875,0.000499725341796875,0.0028076171875,0.002716064453125,0.0021820068359375,0.00075531005859375,0.00145721435546875,0.0030364990234375,0.00299072265625,0.00653076171875,0.0047607421875,0.0032196044921875,0.022705078125,0.07958984375,0.0986328125,0.0220947265625,0.015625
