query_token,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,token_31,token_32,token_33,token_34,token_35,token_36,token_37,token_38,token_39,token_40,token_41,token_42,token_43,token_44,token_45,token_46,token_47,token_48,token_49,token_50,token_51,token_52,token_53,token_54,token_55,token_56,token_57,token_58,token_59,token_60,token_61,token_62,token_63,token_64,token_65,token_66,token_67,token_68,token_69,token_70,token_71,token_72,token_73,token_74,token_75,token_76,token_77,token_78,token_79,token_80,token_81,token_82,token_83,token_84,token_85
token_154,0.0002899169921875,0.0002193450927734375,0.00019931793212890625,0.00023365020751953125,1.7583370208740234e-06,4.202127456665039e-06,2.7567148208618164e-06,3.129243850708008e-06,1.0952353477478027e-06,4.559755325317383e-06,4.6193599700927734e-06,6.914138793945312e-05,4.991888999938965e-07,1.4621764421463013e-07,2.294778823852539e-06,2.0116567611694336e-07,4.209578037261963e-07,9.387731552124023e-07,3.7103891372680664e-06,8.869171142578125e-05,4.079192876815796e-07,7.729977369308472e-08,3.166496753692627e-07,3.7066638469696045e-07,3.91155481338501e-07,5.029141902923584e-07,1.475214958190918e-06,1.430511474609375e-06,9.592622518539429e-08,1.1315569281578064e-07,6.556510925292969e-07,4.76837158203125e-07,3.427267074584961e-07,6.258487701416016e-07,3.4458935260772705e-07,3.4868717193603516e-06,2.7567148208618164e-07,9.825453162193298e-08,3.0174851417541504e-07,4.507601261138916e-07,4.0978193283081055e-07,9.08970832824707e-07,7.152557373046875e-07,1.6987323760986328e-06,2.2724270820617676e-07,1.2665987014770508e-07,2.7567148208618164e-06,8.903443813323975e-07,4.954636096954346e-07,6.07222318649292e-07,1.1265277862548828e-05,1.6450881958007812e-05,8.23289155960083e-07,9.080395102500916e-08,1.537799835205078e-05,9.08970832824707e-07,8.67992639541626e-07,7.897615432739258e-07,1.5273690223693848e-06,8.058547973632812e-05,3.7103891372680664e-06,5.550682544708252e-07,2.250075340270996e-06,8.23289155960083e-07,6.780028343200684e-07,1.0609626770019531e-05,9.953975677490234e-06,5.221366882324219e-05,0.004852294921875,0.004852294921875,0.0203857421875,0.006622314453125,0.09130859375,0.055419921875,0.59375,0.2060546875,0.01397705078125,0.0,,,,,,,,
token_155,0.000797271728515625,0.0005645751953125,0.0003223419189453125,0.0002593994140625,2.652406692504883e-06,5.543231964111328e-06,3.203749656677246e-06,2.9206275939941406e-06,1.5497207641601562e-06,7.092952728271484e-06,6.16908073425293e-06,0.00018310546875,5.587935447692871e-07,1.1594966053962708e-07,2.7418136596679688e-06,2.1979212760925293e-07,5.885958671569824e-07,3.5762786865234375e-06,8.463859558105469e-06,0.000125885009765625,4.3213367462158203e-07,6.100162863731384e-08,1.862645149230957e-07,2.5331974029541016e-07,3.6694109439849854e-07,6.370246410369873e-07,2.4586915969848633e-06,2.205371856689453e-06,5.634501576423645e-08,7.031485438346863e-08,3.110617399215698e-07,2.775341272354126e-07,2.9616057872772217e-07,4.731118679046631e-07,3.8929283618927e-07,3.0994415283203125e-06,2.9616057872772217e-07,7.962808012962341e-08,1.4435499906539917e-07,3.688037395477295e-07,4.079192876815796e-07,9.462237358093262e-07,1.2442469596862793e-06,1.4975666999816895e-06,2.738088369369507e-07,1.3969838619232178e-07,2.384185791015625e-06,9.313225746154785e-07,1.1101365089416504e-06,1.2069940567016602e-06,2.1219253540039062e-05,1.5974044799804688e-05,6.221234798431396e-07,1.0896474123001099e-07,1.1920928955078125e-05,1.1399388313293457e-06,1.8104910850524902e-06,2.041459083557129e-06,4.0531158447265625e-06,0.000156402587890625,9.000301361083984e-06,1.3336539268493652e-06,4.231929779052734e-06,1.8849968910217285e-06,2.2351741790771484e-06,3.838539123535156e-05,4.220008850097656e-05,0.00015163421630859375,0.00665283203125,0.00665283203125,0.038330078125,0.007568359375,0.076171875,0.0361328125,0.498046875,0.25,0.03173828125,0.04638671875,,,,,,,,
token_3745,0.00024318695068359375,0.000701904296875,0.00115966796875,0.00457763671875,1.245737075805664e-05,2.8133392333984375e-05,7.450580596923828e-06,4.172325134277344e-06,2.8759241104125977e-06,1.5497207641601562e-05,9.119510650634766e-06,0.0012359619140625,4.32133674621582e-06,4.079192876815796e-07,9.417533874511719e-06,4.76837158203125e-07,7.711350917816162e-07,2.8967857360839844e-05,2.4080276489257812e-05,0.00084686279296875,3.159046173095703e-06,2.5331974029541016e-07,5.029141902923584e-07,6.593763828277588e-07,1.1399388313293457e-06,1.4230608940124512e-06,7.092952728271484e-06,6.377696990966797e-06,2.905726432800293e-07,2.3748725652694702e-07,6.109476089477539e-07,4.470348358154297e-07,6.92903995513916e-07,6.780028343200684e-07,6.92903995513916e-07,9.417533874511719e-06,7.599592208862305e-07,1.955777406692505e-07,1.4808028936386108e-07,3.2223761081695557e-07,3.4458935260772705e-07,4.5821070671081543e-07,3.3527612686157227e-06,1.8849968910217285e-06,3.818422555923462e-07,1.601874828338623e-07,2.4139881134033203e-06,6.705522537231445e-07,6.407499313354492e-07,4.991888999938965e-07,6.532669067382812e-05,2.4080276489257812e-05,1.6614794731140137e-06,9.033828973770142e-08,2.8967857360839844e-05,6.92903995513916e-07,6.444752216339111e-07,8.605420589447021e-07,2.8312206268310547e-06,0.000659942626953125,3.3855438232421875e-05,1.8551945686340332e-06,5.990266799926758e-06,1.3113021850585938e-06,1.2367963790893555e-06,3.3855438232421875e-05,8.392333984375e-05,0.0003223419189453125,0.012451171875,0.008544921875,0.04638671875,0.01171875,0.1259765625,0.010986328125,0.1943359375,0.055908203125,0.09814453125,0.3203125,0.1044921875,,,,,,,
token_3793,0.0001277923583984375,0.00010538101196289062,0.000606536865234375,0.00811767578125,2.181529998779297e-05,3.123283386230469e-05,5.513429641723633e-06,4.112720489501953e-06,3.606081008911133e-06,3.123283386230469e-05,1.811981201171875e-05,0.0023956298828125,1.2814998626708984e-05,1.4603137969970703e-06,1.811981201171875e-05,1.1026859283447266e-06,1.3783574104309082e-06,0.0001087188720703125,7.486343383789062e-05,0.001068115234375,1.430511474609375e-05,1.1473894119262695e-06,1.0952353477478027e-06,1.952052116394043e-06,3.5315752029418945e-06,4.947185516357422e-06,3.075599670410156e-05,2.5033950805664062e-05,1.0579824447631836e-06,5.438923835754395e-07,9.611248970031738e-07,6.742775440216064e-07,1.1995434761047363e-06,1.9073486328125e-06,1.8253922462463379e-06,3.647804260253906e-05,2.115964889526367e-06,4.4330954551696777e-07,2.4959444999694824e-07,5.252659320831299e-07,3.7997961044311523e-07,6.183981895446777e-07,8.821487426757812e-06,5.3942203521728516e-06,7.934868335723877e-07,2.682209014892578e-07,1.6614794731140137e-06,6.295740604400635e-07,5.289912223815918e-07,7.338821887969971e-07,7.963180541992188e-05,4.267692565917969e-05,2.2649765014648438e-06,1.564621925354004e-07,1.341104507446289e-05,5.774199962615967e-07,4.3958425521850586e-07,1.0505318641662598e-06,4.976987838745117e-06,0.0006866455078125,4.5299530029296875e-05,2.0712614059448242e-06,6.109476089477539e-06,1.4379620552062988e-06,2.086162567138672e-06,2.8014183044433594e-05,0.00011587142944335938,0.000392913818359375,0.0031890869140625,0.0018157958984375,0.005950927734375,0.00408935546875,0.018310546875,0.003387451171875,0.01953125,0.01519775390625,0.052978515625,0.47265625,0.32421875,0.06396484375,,,,,,
token_3841,0.00115203857421875,0.000873565673828125,0.00162506103515625,0.005859375,6.437301635742188e-05,7.62939453125e-05,3.170967102050781e-05,1.0728836059570312e-05,9.357929229736328e-06,4.482269287109375e-05,3.075599670410156e-05,0.00173187255859375,4.267692565917969e-05,8.821487426757812e-06,5.5789947509765625e-05,4.649162292480469e-06,5.781650543212891e-06,0.00012159347534179688,7.62939453125e-05,0.000957489013671875,5.841255187988281e-05,7.4803829193115234e-06,1.0013580322265625e-05,7.3909759521484375e-06,1.1324882507324219e-05,1.3053417205810547e-05,4.00543212890625e-05,5.078315734863281e-05,1.0073184967041016e-05,6.079673767089844e-06,9.5367431640625e-06,4.678964614868164e-06,6.586313247680664e-06,6.4373016357421875e-06,7.033348083496094e-06,7.867813110351562e-05,1.621246337890625e-05,5.424022674560547e-06,2.5480985641479492e-06,3.3676624298095703e-06,2.9355287551879883e-06,3.3229589462280273e-06,2.2292137145996094e-05,1.9669532775878906e-05,5.125999450683594e-06,2.3245811462402344e-06,1.1801719665527344e-05,3.4123659133911133e-06,2.8014183044433594e-06,2.771615982055664e-06,0.0001277923583984375,6.532669067382812e-05,1.138448715209961e-05,1.4081597328186035e-06,5.5789947509765625e-05,2.518296241760254e-06,2.115964889526367e-06,2.8014183044433594e-06,8.165836334228516e-06,0.000637054443359375,8.916854858398438e-05,1.0251998901367188e-05,2.2292137145996094e-05,4.708766937255859e-06,5.185604095458984e-06,3.719329833984375e-05,9.775161743164062e-05,0.0003108978271484375,0.008544921875,0.002685546875,0.008544921875,0.0036773681640625,0.03369140625,0.0087890625,0.05224609375,0.0218505859375,0.0262451171875,0.1943359375,0.3203125,0.20703125,0.09765625,,,,,
token_3889,0.000701904296875,0.0003871917724609375,0.0004119873046875,0.000820159912109375,1.7404556274414062e-05,2.5153160095214844e-05,8.58306884765625e-06,3.203749656677246e-06,2.816319465637207e-06,5.692243576049805e-06,7.033348083496094e-06,0.00010585784912109375,1.9311904907226562e-05,5.781650543212891e-06,1.895427703857422e-05,2.2351741790771484e-06,1.996755599975586e-06,1.2636184692382812e-05,1.0192394256591797e-05,5.316734313964844e-05,3.337860107421875e-05,5.841255187988281e-06,7.987022399902344e-06,4.082918167114258e-06,4.827976226806641e-06,3.725290298461914e-06,6.16908073425293e-06,7.867813110351562e-06,1.0728836059570312e-05,7.68899917602539e-06,1.0907649993896484e-05,3.7848949432373047e-06,4.082918167114258e-06,3.203749656677246e-06,3.0547380447387695e-06,1.7404556274414062e-05,1.5497207641601562e-05,7.450580596923828e-06,4.023313522338867e-06,3.3080577850341797e-06,2.60770320892334e-06,2.2649765014648438e-06,8.881092071533203e-06,6.5267086029052734e-06,7.212162017822266e-06,3.293156623840332e-06,1.2874603271484375e-05,3.5315752029418945e-06,2.0116567611694336e-06,1.564621925354004e-06,3.4332275390625e-05,2.0265579223632812e-05,1.4781951904296875e-05,2.0563602447509766e-06,3.7670135498046875e-05,2.250075340270996e-06,1.4379620552062988e-06,1.2516975402832031e-06,2.115964889526367e-06,6.341934204101562e-05,5.507469177246094e-05,7.0035457611083984e-06,1.150369644165039e-05,2.339482307434082e-06,2.1457672119140625e-06,7.271766662597656e-06,1.424551010131836e-05,3.123283386230469e-05,0.004302978515625,0.0020294189453125,0.001739501953125,0.0005645751953125,0.004425048828125,0.0026092529296875,0.010986328125,0.010986328125,0.006256103515625,0.012451171875,0.1259765625,0.38671875,0.38671875,0.040771484375,,,,
token_3937,0.00023746490478515625,3.647804260253906e-05,3.647804260253906e-05,1.823902130126953e-05,1.430511474609375e-06,1.8402934074401855e-06,5.848705768585205e-07,2.2817403078079224e-07,1.103617250919342e-07,1.6298145055770874e-07,1.9744038581848145e-07,1.8849968910217285e-06,1.6763806343078613e-06,1.4677643775939941e-06,1.3560056686401367e-06,2.514570951461792e-07,2.0489096641540527e-07,5.550682544708252e-07,3.4086406230926514e-07,1.1324882507324219e-06,3.471970558166504e-06,1.3485550880432129e-06,1.5050172805786133e-06,4.3958425521850586e-07,3.818422555923462e-07,2.421438694000244e-07,3.688037395477295e-07,4.0978193283081055e-07,1.7136335372924805e-06,1.7583370208740234e-06,1.7955899238586426e-06,4.600733518600464e-07,3.1478703022003174e-07,2.738088369369507e-07,2.477318048477173e-07,9.164214134216309e-07,3.4421682357788086e-06,1.5124678611755371e-06,1.0505318641662598e-06,3.7997961044311523e-07,2.421438694000244e-07,2.253800630569458e-07,4.76837158203125e-07,4.7124922275543213e-07,1.341104507446289e-06,8.195638656616211e-07,1.7657876014709473e-06,2.942979335784912e-07,2.0954757928848267e-07,1.4156103134155273e-07,1.169741153717041e-06,6.817281246185303e-07,1.780688762664795e-06,4.4889748096466064e-07,2.0116567611694336e-06,1.648440957069397e-07,8.335337042808533e-08,6.612390279769897e-08,9.73232090473175e-08,1.0579824447631836e-06,3.546476364135742e-06,6.556510925292969e-07,9.685754776000977e-07,1.3969838619232178e-07,1.103617250919342e-07,2.1979212760925293e-07,2.514570951461792e-07,5.401670932769775e-07,0.00011920928955078125,0.0001850128173828125,0.000286102294921875,3.5762786865234375e-05,9.870529174804688e-05,0.0003795623779296875,0.000568389892578125,0.00408935546875,0.00164794921875,0.002044677734375,0.0234375,0.126953125,0.73046875,0.08203125,0.0283203125,,,
token_3985,0.000568389892578125,0.000698089599609375,0.00118255615234375,0.00095367431640625,1.7762184143066406e-05,4.076957702636719e-05,1.6450881958007812e-05,8.285045623779297e-06,6.258487701416016e-06,6.467103958129883e-06,6.854534149169922e-06,5.7220458984375e-05,2.0265579223632812e-05,7.420778274536133e-06,2.1338462829589844e-05,2.8461217880249023e-06,3.0547380447387695e-06,7.12275505065918e-06,6.139278411865234e-06,3.910064697265625e-05,2.086162567138672e-05,5.543231964111328e-06,1.0728836059570312e-05,3.5762786865234375e-06,4.649162292480469e-06,3.084540367126465e-06,4.947185516357422e-06,4.500150680541992e-06,7.510185241699219e-06,8.165836334228516e-06,1.6450881958007812e-05,4.559755325317383e-06,4.887580871582031e-06,3.248453140258789e-06,2.592802047729492e-06,9.834766387939453e-06,1.5735626220703125e-05,8.761882781982422e-06,7.539987564086914e-06,5.155801773071289e-06,5.036592483520508e-06,4.082918167114258e-06,5.155801773071289e-06,6.139278411865234e-06,1.0788440704345703e-05,6.377696990966797e-06,3.457069396972656e-05,6.943941116333008e-06,4.798173904418945e-06,3.3527612686157227e-06,3.5762786865234375e-05,1.9788742065429688e-05,2.8252601623535156e-05,5.3942203521728516e-06,9.298324584960938e-05,5.692243576049805e-06,4.500150680541992e-06,2.652406692504883e-06,3.129243850708008e-06,7.2479248046875e-05,0.00010538101196289062,1.6927719116210938e-05,2.658367156982422e-05,5.066394805908203e-06,3.844499588012695e-06,1.2755393981933594e-05,1.436471939086914e-05,3.1948089599609375e-05,0.003021240234375,0.005157470703125,0.00640869140625,0.00107574462890625,0.0027618408203125,0.0021514892578125,0.00469970703125,0.0135498046875,0.00872802734375,0.0096435546875,0.103515625,0.2060546875,0.384765625,0.1171875,0.1171875,0.01092529296875,,
token_4033,1.9311904907226562e-05,4.6253204345703125e-05,0.000171661376953125,0.00014209747314453125,2.7194619178771973e-07,1.30385160446167e-06,7.338821887969971e-07,2.1606683731079102e-07,9.96515154838562e-08,1.341104507446289e-07,8.42846930027008e-08,1.4603137969970703e-06,2.8312206268310547e-07,1.2759119272232056e-07,5.848705768585205e-07,4.237517714500427e-08,7.12461769580841e-08,1.0989606380462646e-07,1.0384246706962585e-07,1.9669532775878906e-06,2.7567148208618164e-07,6.100162863731384e-08,1.816079020500183e-07,4.7031790018081665e-08,5.797483026981354e-08,3.5157427191734314e-08,4.819594323635101e-08,5.075708031654358e-08,8.009374141693115e-08,1.0291114449501038e-07,3.501772880554199e-07,9.173527359962463e-08,7.404014468193054e-08,3.67872416973114e-08,2.922024577856064e-08,8.707866072654724e-08,2.812594175338745e-07,1.2759119272232056e-07,1.5459954738616943e-07,7.729977369308472e-08,8.847564458847046e-08,7.310882210731506e-08,3.771856427192688e-08,5.075708031654358e-08,1.3504177331924438e-07,9.359791874885559e-08,1.3336539268493652e-06,1.4062970876693726e-07,8.66129994392395e-08,4.819594323635101e-08,6.183981895446777e-07,3.427267074584961e-07,5.997717380523682e-07,8.009374141693115e-08,7.420778274536133e-06,1.4901161193847656e-07,1.4808028936386108e-07,5.3783878684043884e-08,5.797483026981354e-08,1.817941665649414e-06,2.905726432800293e-06,3.9301812648773193e-07,1.1324882507324219e-06,1.5273690223693848e-07,9.266659617424011e-08,4.116445779800415e-07,3.7066638469696045e-07,1.0058283805847168e-06,0.0002422332763671875,0.000598907470703125,0.002227783203125,0.00049591064453125,0.002685546875,0.0003757476806640625,0.00153350830078125,0.00135040283203125,0.0019683837890625,0.0050048828125,0.107421875,0.2001953125,0.54296875,0.07373046875,0.037109375,0.0128173828125,0.006866455078125,
token_4081,1.1205673217773438e-05,2.6941299438476562e-05,8.58306884765625e-05,0.00011682510375976562,6.556510925292969e-07,2.0712614059448242e-06,1.6689300537109375e-06,1.5720725059509277e-06,5.848705768585205e-07,6.742775440216064e-07,2.7194619178771973e-07,2.6673078536987305e-06,5.178153514862061e-07,2.3283064365386963e-07,1.385807991027832e-06,1.341104507446289e-07,2.4028122425079346e-07,3.6135315895080566e-07,3.4458935260772705e-07,8.463859558105469e-06,3.557652235031128e-07,9.359791874885559e-08,3.781169652938843e-07,1.6111880540847778e-07,1.816079020500183e-07,1.2200325727462769e-07,1.5273690223693848e-07,1.6391277313232422e-07,9.12696123123169e-08,1.126900315284729e-07,4.76837158203125e-07,1.9650906324386597e-07,1.8719583749771118e-07,8.055940270423889e-08,7.636845111846924e-08,2.4028122425079346e-07,2.775341272354126e-07,1.341104507446289e-07,1.7508864402770996e-07,1.3504177331924438e-07,2.0302832126617432e-07,1.9371509552001953e-07,9.546056389808655e-08,1.210719347000122e-07,1.6391277313232422e-07,1.0943040251731873e-07,2.0712614059448242e-06,3.296881914138794e-07,2.3283064365386963e-07,1.387670636177063e-07,1.952052116394043e-06,9.499490261077881e-07,6.966292858123779e-07,9.499490261077881e-08,1.1205673217773438e-05,3.9674341678619385e-07,4.284083843231201e-07,1.5739351511001587e-07,1.816079020500183e-07,3.6507844924926758e-06,3.874301910400391e-06,5.513429641723633e-07,2.8461217880249023e-06,4.917383193969727e-07,3.9674341678619385e-07,2.5033950805664062e-06,1.1101365089416504e-06,3.3229589462280273e-06,0.0004634857177734375,0.0007171630859375,0.0018310546875,0.000339508056640625,0.00341796875,0.000339508056640625,0.0013427734375,0.000919342041015625,0.0018310546875,0.0036468505859375,0.08837890625,0.13671875,0.65234375,0.04443359375,0.017333984375,0.02099609375,0.02099609375,0.00439453125
