query_token,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,token_31,token_32,token_33,token_34,token_35,token_36,token_37,token_38,token_39,token_40,token_41,token_42,token_43,token_44,token_45,token_46,token_47,token_48,token_49,token_50,token_51,token_52,token_53,token_54,token_55,token_56,token_57,token_58,token_59,token_60,token_61,token_62,token_63,token_64,token_65,token_66,token_67,token_68,token_69,token_70,token_71,token_72,token_73,token_74,token_75,token_76,token_77
token_423,0.00830078125,0.95703125,0.00665283203125,0.0086669921875,0.0003566741943359375,0.00018596649169921875,0.0005645751953125,0.000946044921875,0.00066375732421875,0.000789642333984375,0.000789642333984375,0.00038909912109375,0.0002422332763671875,0.0003108978271484375,0.0006256103515625,0.000240325927734375,0.0010223388671875,0.000263214111328125,0.00067901611328125,0.0033721923828125,0.0003070831298828125,0.000270843505859375,0.000640869140625,0.0004730224609375,0.00018215179443359375,8.7738037109375e-05,0.0004863739013671875,0.00183868408203125,0.0004329681396484375,0.0003376007080078125,0.000621795654296875,0.000530242919921875,0.00038909912109375,0.0001678466796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_424,0.00921630859375,0.984375,0.00244140625,0.0015716552734375,3.814697265625e-05,3.7670135498046875e-05,6.29425048828125e-05,0.00011110305786132812,0.00023174285888671875,0.000301361083984375,0.0001850128173828125,6.961822509765625e-05,1.895427703857422e-05,9.5367431640625e-05,8.392333984375e-05,4.267692565917969e-05,0.0009765625,4.315376281738281e-05,9.5367431640625e-05,0.000244140625,2.3484230041503906e-05,3.528594970703125e-05,0.0001201629638671875,2.5391578674316406e-05,2.5033950805664062e-05,2.8371810913085938e-05,0.0001506805419921875,0.0002689361572265625,3.4332275390625e-05,7.534027099609375e-05,9.1552734375e-05,5.817413330078125e-05,6.532669067382812e-05,3.814697265625e-05,0.0001926422119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_425,0.0130615234375,0.90234375,0.0284423828125,0.0255126953125,0.001678466796875,0.00116729736328125,0.000827789306640625,0.0008392333984375,0.0003795623779296875,0.000640869140625,0.00152587890625,0.0034332275390625,0.001953125,0.00084686279296875,0.000728607177734375,0.0002498626708984375,0.000759124755859375,0.001129150390625,0.00067138671875,0.00665283203125,0.00177001953125,0.0003528594970703125,0.0005340576171875,0.00064849853515625,0.000171661376953125,0.0002574920654296875,0.00130462646484375,0.0018463134765625,0.000659942626953125,0.0001277923583984375,0.00022792816162109375,0.00010919570922851562,0.00014972686767578125,0.0001277923583984375,0.000293731689453125,0.0003681182861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_426,0.005645751953125,0.91796875,0.03466796875,0.0238037109375,0.0003528594970703125,0.0003566741943359375,0.00017261505126953125,0.00015735626220703125,6.914138793945312e-05,0.00019741058349609375,0.00058746337890625,0.00128173828125,0.0003376007080078125,9.775161743164062e-05,0.000492095947265625,6.151199340820312e-05,0.0001621246337890625,0.00012969970703125,0.000499725341796875,0.007598876953125,0.000240325927734375,6.723403930664062e-05,0.00016689300537109375,0.00014781951904296875,5.125999450683594e-05,3.5762786865234375e-05,0.0003528594970703125,0.000965118408203125,0.00017070770263671875,6.818771362304688e-05,0.00010585784912109375,8.678436279296875e-05,8.440017700195312e-05,5.841255187988281e-05,0.00014781951904296875,0.00092315673828125,0.00022125244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_427,0.0019989013671875,0.98828125,0.0032958984375,0.0023956298828125,6.723403930664062e-05,2.682209014892578e-05,6.151199340820312e-05,6.580352783203125e-05,0.000102996826171875,0.0003032684326171875,0.0001468658447265625,6.341934204101562e-05,3.504753112792969e-05,4.4345855712890625e-05,2.682209014892578e-05,2.0265579223632812e-05,0.000225067138671875,2.1219253540039062e-05,3.6716461181640625e-05,0.00016117095947265625,6.008148193359375e-05,4.100799560546875e-05,6.198883056640625e-05,2.5153160095214844e-05,3.147125244140625e-05,3.552436828613281e-05,6.246566772460938e-05,0.00026702880859375,5.340576171875e-05,6.4849853515625e-05,4.220008850097656e-05,4.100799560546875e-05,8.0108642578125e-05,2.9921531677246094e-05,0.00015163421630859375,4.792213439941406e-05,7.82012939453125e-05,4.4345855712890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_428,0.00732421875,0.9609375,0.00982666015625,0.0169677734375,0.00019168853759765625,0.000118255615234375,0.0002422332763671875,0.00031280517578125,0.0002899169921875,0.0003032684326171875,0.0004100799560546875,0.000244140625,9.34600830078125e-05,9.584426879882812e-05,0.00020503997802734375,5.412101745605469e-05,0.0002994537353515625,5.6743621826171875e-05,0.00014400482177734375,0.0012054443359375,0.0001163482666015625,5.340576171875e-05,0.00013637542724609375,8.153915405273438e-05,4.553794860839844e-05,2.5153160095214844e-05,0.00011491775512695312,0.000568389892578125,0.00012111663818359375,7.724761962890625e-05,0.000125885009765625,9.059906005859375e-05,0.00013637542724609375,5.173683166503906e-05,0.00016021728515625,0.00016498565673828125,0.00014209747314453125,7.295608520507812e-05,6.723403930664062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_429,0.0103759765625,0.9453125,0.00555419921875,0.029541015625,0.00022029876708984375,0.0001621246337890625,0.00020885467529296875,0.00016117095947265625,8.96453857421875e-05,0.00012063980102539062,0.000152587890625,0.00049591064453125,0.00026702880859375,5.698204040527344e-05,0.0003662109375,2.7298927307128906e-05,0.00016689300537109375,7.152557373046875e-05,0.0002422332763671875,0.002288818359375,0.00014209747314453125,4.4345855712890625e-05,0.00010395050048828125,0.00015926361083984375,4.9591064453125e-05,2.6941299438476562e-05,0.00017070770263671875,0.000583648681640625,0.00011396408081054688,4.2438507080078125e-05,0.00015163421630859375,7.677078247070312e-05,4.863739013671875e-05,5.340576171875e-05,7.104873657226562e-05,0.00026702880859375,0.00012063980102539062,5.1975250244140625e-05,7.534027099609375e-05,0.0001811981201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_430,0.009521484375,0.96875,0.007293701171875,0.002685546875,9.775161743164062e-05,6.628036499023438e-05,0.00017833709716796875,0.00022220611572265625,0.00049591064453125,0.0011138916015625,0.0006561279296875,7.486343383789062e-05,3.647804260253906e-05,0.000156402587890625,0.000102996826171875,0.00011491775512695312,0.00188446044921875,8.344650268554688e-05,0.00013256072998046875,0.000591278076171875,4.124641418457031e-05,0.00012159347534179688,0.000225067138671875,5.316734313964844e-05,8.20159912109375e-05,7.2479248046875e-05,0.00019073486328125,0.00057220458984375,0.00011968612670898438,0.0003795623779296875,0.00024127960205078125,0.000202178955078125,0.0003643035888671875,0.0001621246337890625,0.00063323974609375,0.0001850128173828125,0.0001316070556640625,0.0001850128173828125,0.0002613067626953125,0.0001373291015625,0.000576019287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_431,0.0159912109375,0.96875,0.00347900390625,0.003509521484375,0.00012159347534179688,0.000133514404296875,0.0001888275146484375,0.0004482269287109375,0.0004119873046875,0.000209808349609375,0.0001468658447265625,0.0001239776611328125,9.632110595703125e-05,0.00018596649169921875,0.000171661376953125,5.4836273193359375e-05,0.000782012939453125,0.0001277923583984375,0.000209808349609375,0.00012969970703125,6.818771362304688e-05,4.482269287109375e-05,0.00011444091796875,6.532669067382812e-05,3.218650817871094e-05,4.9114227294921875e-05,0.00028228759765625,0.0002536773681640625,7.486343383789062e-05,4.9114227294921875e-05,0.000301361083984375,6.818771362304688e-05,7.867813110351562e-05,7.390975952148438e-05,0.00015163421630859375,0.00011968612670898438,5.841255187988281e-05,4.267692565917969e-05,7.62939453125e-05,8.487701416015625e-05,0.00014400482177734375,0.000843048095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_432,0.00186920166015625,0.97265625,0.008056640625,0.00927734375,0.0004425048828125,0.00013446807861328125,0.00021457672119140625,0.0001468658447265625,6.246566772460938e-05,0.00016307830810546875,0.00015926361083984375,0.000499725341796875,0.0002593994140625,7.390975952148438e-05,0.00012969970703125,3.910064697265625e-05,0.000217437744140625,0.00010776519775390625,0.00014495849609375,0.000949859619140625,0.000217437744140625,5.9604644775390625e-05,0.000102996826171875,9.5367431640625e-05,3.838539123535156e-05,5.602836608886719e-05,0.00015163421630859375,0.00048828125,0.00014495849609375,5.8650970458984375e-05,4.7206878662109375e-05,4.100799560546875e-05,9.679794311523438e-05,3.1948089599609375e-05,0.00013828277587890625,0.00013828277587890625,0.00018787384033203125,8.678436279296875e-05,4.482269287109375e-05,6.0558319091796875e-05,8.821487426757812e-05,0.00019359588623046875,7.05718994140625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_433,0.010009765625,0.96875,0.005096435546875,0.007049560546875,0.0002803802490234375,0.0002918243408203125,0.00011777877807617188,0.00020313262939453125,0.00012493133544921875,0.0001125335693359375,0.000431060791015625,0.000766754150390625,0.0002269744873046875,0.0002498626708984375,0.0002288818359375,7.724761962890625e-05,0.00049591064453125,0.00028228759765625,0.0003070831298828125,0.000324249267578125,0.0002498626708984375,7.581710815429688e-05,0.0001583099365234375,0.0001316070556640625,4.744529724121094e-05,0.0001087188720703125,0.00070953369140625,0.0002765655517578125,0.00011777877807617188,4.458427429199219e-05,0.00021648406982421875,5.817413330078125e-05,5.555152893066406e-05,8.106231689453125e-05,0.00015354156494140625,0.000232696533203125,0.00011968612670898438,6.580352783203125e-05,7.152557373046875e-05,0.00016307830810546875,8.630752563476562e-05,0.00070953369140625,0.0002613067626953125,0.0003795623779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_434,0.004425048828125,0.953125,0.0167236328125,0.01129150390625,0.000614166259765625,0.000202178955078125,0.00014400482177734375,0.00017833709716796875,5.14984130859375e-05,0.000278472900390625,0.00058746337890625,0.00122833251953125,0.000125885009765625,4.124641418457031e-05,0.000171661376953125,5.555152893066406e-05,5.4836273193359375e-05,7.200241088867188e-05,0.00013828277587890625,0.00604248046875,0.0002765655517578125,5.817413330078125e-05,6.818771362304688e-05,0.00014019012451171875,6.0558319091796875e-05,2.6702880859375e-05,8.153915405273438e-05,0.0005340576171875,0.00016307830810546875,6.341934204101562e-05,3.4809112548828125e-05,0.00012159347534179688,0.00012159347534179688,6.723403930664062e-05,0.00011157989501953125,0.00023555755615234375,0.000278472900390625,0.00011157989501953125,7.915496826171875e-05,0.00021648406982421875,0.00011301040649414062,0.00013828277587890625,8.630752563476562e-05,0.0006256103515625,0.000286102294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_435,0.005584716796875,0.984375,0.004608154296875,0.001953125,9.34600830078125e-05,4.8160552978515625e-05,5.650520324707031e-05,9.72747802734375e-05,0.00010633468627929688,0.0003204345703125,0.000396728515625,9.298324584960938e-05,2.5033950805664062e-05,4.315376281738281e-05,6.961822509765625e-05,4.267692565917969e-05,0.0002460479736328125,3.361701965332031e-05,4.57763671875e-05,0.00042724609375,6.246566772460938e-05,4.6253204345703125e-05,7.009506225585938e-05,3.838539123535156e-05,4.00543212890625e-05,2.9206275939941406e-05,5.245208740234375e-05,0.00024318695068359375,5.817413330078125e-05,9.489059448242188e-05,4.124641418457031e-05,7.82012939453125e-05,0.00011682510375976562,5.435943603515625e-05,0.0001811981201171875,8.96453857421875e-05,0.00012302398681640625,0.00012969970703125,0.00010919570922851562,0.00010442733764648438,0.0001773834228515625,0.0002918243408203125,7.486343383789062e-05,0.0003910064697265625,0.0001316070556640625,0.00013256072998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_436,0.02197265625,0.9375,0.01092529296875,0.00927734375,0.0010223388671875,0.00116729736328125,0.00063323974609375,0.0013580322265625,0.0003604888916015625,0.0002651214599609375,0.0002994537353515625,0.00176239013671875,0.00107574462890625,0.0003566741943359375,0.001312255859375,0.00010013580322265625,0.000457763671875,0.0004787445068359375,0.00045013427734375,0.00112152099609375,0.001007080078125,0.00012302398681640625,0.00020313262939453125,0.000537872314453125,7.581710815429688e-05,9.584426879882812e-05,0.0003509521484375,0.000537872314453125,0.0003719329833984375,7.82012939453125e-05,0.00058746337890625,0.00012493133544921875,0.00011920928955078125,0.00016021728515625,0.00014591217041015625,0.0002593994140625,0.0004100799560546875,0.00011730194091796875,0.0001850128173828125,0.0005035400390625,0.00019359588623046875,0.00096893310546875,0.000324249267578125,0.00063323974609375,0.00023365020751953125,7.581710815429688e-05,0.00124359130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_437,0.0087890625,0.96484375,0.00921630859375,0.0096435546875,0.0003223419189453125,0.00012874603271484375,0.00010919570922851562,0.00010013580322265625,4.38690185546875e-05,9.965896606445312e-05,0.00016117095947265625,0.0003261566162109375,0.00013828277587890625,2.276897430419922e-05,0.000202178955078125,1.5616416931152344e-05,6.198883056640625e-05,5.507469177246094e-05,7.390975952148438e-05,0.0014190673828125,0.0001544952392578125,3.4332275390625e-05,3.0159950256347656e-05,8.916854858398438e-05,3.218650817871094e-05,1.6689300537109375e-05,3.838539123535156e-05,0.0001430511474609375,0.00012493133544921875,2.658367156982422e-05,4.1961669921875e-05,4.6253204345703125e-05,3.552436828613281e-05,4.220008850097656e-05,4.4345855712890625e-05,7.772445678710938e-05,0.0001201629638671875,3.933906555175781e-05,4.792213439941406e-05,0.00010204315185546875,2.944469451904297e-05,0.00010967254638671875,7.534027099609375e-05,0.00015735626220703125,0.00011014938354492188,2.86102294921875e-05,0.000278472900390625,0.0002727508544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_438,0.003509521484375,0.98046875,0.00439453125,0.003021240234375,0.000247955322265625,0.00014781951904296875,0.0001468658447265625,0.0002422332763671875,0.0002384185791015625,0.0004215240478515625,0.000438690185546875,0.000232696533203125,0.0001125335693359375,0.00015544891357421875,0.0001049041748046875,7.915496826171875e-05,0.000843048095703125,9.918212890625e-05,0.00021076202392578125,0.0003185272216796875,0.00010728836059570312,8.58306884765625e-05,0.0001163482666015625,6.151199340820312e-05,4.57763671875e-05,6.341934204101562e-05,0.00017833709716796875,0.0003643035888671875,0.00011873245239257812,0.00013446807861328125,0.00012159347534179688,8.58306884765625e-05,0.00017261505126953125,7.43865966796875e-05,0.000255584716796875,0.00018596649169921875,0.0002498626708984375,0.00015544891357421875,0.000152587890625,0.00014209747314453125,0.000324249267578125,0.000774383544921875,0.00015163421630859375,0.000885009765625,0.000247955322265625,0.00019168853759765625,0.00035858154296875,0.0003490447998046875,0.0001926422119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_439,0.00335693359375,0.9921875,0.00113677978515625,0.0014190673828125,4.291534423828125e-05,2.4080276489257812e-05,2.4437904357910156e-05,5.269050598144531e-05,3.8623809814453125e-05,6.723403930664062e-05,9.918212890625e-05,5.8650970458984375e-05,1.7881393432617188e-05,3.0517578125e-05,3.1948089599609375e-05,1.5616416931152344e-05,0.0001964569091796875,2.2649765014648438e-05,4.863739013671875e-05,9.584426879882812e-05,2.9087066650390625e-05,1.9073486328125e-05,3.0040740966796875e-05,2.682209014892578e-05,1.055002212524414e-05,1.1920928955078125e-05,5.650520324707031e-05,8.20159912109375e-05,2.5272369384765625e-05,2.0265579223632812e-05,2.9087066650390625e-05,3.1948089599609375e-05,2.300739288330078e-05,2.0265579223632812e-05,4.792213439941406e-05,4.363059997558594e-05,3.743171691894531e-05,2.682209014892578e-05,3.2901763916015625e-05,5.221366882324219e-05,4.7206878662109375e-05,0.000247955322265625,4.029273986816406e-05,0.00022029876708984375,4.220008850097656e-05,4.029273986816406e-05,0.0001220703125,0.000141143798828125,3.24249267578125e-05,5.9604644775390625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_440,0.005279541015625,0.84765625,0.052490234375,0.017333984375,0.00823974609375,0.0027008056640625,0.0020904541015625,0.00180816650390625,0.0003528594970703125,0.0007781982421875,0.0014190673828125,0.01123046875,0.00787353515625,0.000720977783203125,0.00183868408203125,0.00017547607421875,0.000499725341796875,0.00122833251953125,0.00128173828125,0.00946044921875,0.0036773681640625,0.0003948211669921875,0.000507354736328125,0.001007080078125,0.0001277923583984375,0.00020503997802734375,0.00098419189453125,0.0025482177734375,0.00121307373046875,0.0001544952392578125,0.00034332275390625,0.0001277923583984375,0.00018596649169921875,0.000141143798828125,0.000270843505859375,0.000797271728515625,0.0013885498046875,0.000255584716796875,0.00015735626220703125,0.000591278076171875,0.00023174285888671875,0.000701904296875,0.000843048095703125,0.001953125,0.00119781494140625,0.00023174285888671875,0.00170135498046875,0.002471923828125,0.000530242919921875,0.000400543212890625,0.000827789306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_441,0.007781982421875,0.80859375,0.05078125,0.09326171875,0.0026702880859375,0.0016632080078125,0.00096893310546875,0.000797271728515625,0.0001163482666015625,0.0002689361572265625,0.0009002685546875,0.0047607421875,0.00103759765625,0.000354766845703125,0.00102996826171875,0.000240325927734375,0.000240325927734375,0.000835418701171875,0.000759124755859375,0.00439453125,0.0012359619140625,0.0002593994140625,0.000308990478515625,0.000553131103515625,0.00014495849609375,0.0001430511474609375,0.00130462646484375,0.00087738037109375,0.00089263916015625,0.00011110305786132812,0.00029754638671875,0.0001888275146484375,0.0001277923583984375,0.00016498565673828125,0.00019359588623046875,0.0010528564453125,0.000728607177734375,0.00021266937255859375,0.00017642974853515625,0.00052642822265625,0.0001316070556640625,0.0004215240478515625,0.0012969970703125,0.001129150390625,0.000637054443359375,0.00018024444580078125,0.001678466796875,0.00156402587890625,0.0002765655517578125,0.000278472900390625,0.00141143798828125,0.00185394287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_442,0.0020751953125,0.8984375,0.044677734375,0.0211181640625,0.0021820068359375,0.00164031982421875,0.0002422332763671875,0.0002689361572265625,2.3245811462402344e-05,8.916854858398438e-05,0.00029754638671875,0.01025390625,0.0010223388671875,4.1961669921875e-05,0.000553131103515625,2.586841583251953e-05,9.655952453613281e-06,0.000232696533203125,0.000263214111328125,0.01080322265625,0.00121307373046875,3.0279159545898438e-05,2.0742416381835938e-05,0.00019168853759765625,3.0279159545898438e-05,2.2172927856445312e-05,0.00010919570922851562,0.0002346038818359375,0.00017452239990234375,1.0609626770019531e-05,3.123283386230469e-05,2.0742416381835938e-05,2.1457672119140625e-05,2.6702880859375e-05,1.341104507446289e-05,0.000232696533203125,0.0002613067626953125,2.3245811462402344e-05,1.8358230590820312e-05,0.00010585784912109375,1.4066696166992188e-05,2.0503997802734375e-05,0.00010728836059570312,0.00014400482177734375,0.0002231597900390625,1.9550323486328125e-05,0.000335693359375,0.000667572021484375,2.0503997802734375e-05,2.2172927856445312e-05,0.0004596710205078125,0.000762939453125,0.00164031982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_443,0.0038604736328125,0.9921875,0.00194549560546875,0.00164794921875,2.1219253540039062e-05,1.245737075805664e-05,2.6464462280273438e-05,3.039836883544922e-05,5.6743621826171875e-05,0.00013065338134765625,0.00011014938354492188,2.300739288330078e-05,4.887580871582031e-06,1.9073486328125e-05,2.562999725341797e-05,1.0013580322265625e-05,0.0001373291015625,6.884336471557617e-06,1.4841556549072266e-05,9.918212890625e-05,1.0669231414794922e-05,1.329183578491211e-05,2.7298927307128906e-05,7.808208465576172e-06,1.2278556823730469e-05,8.046627044677734e-06,2.372264862060547e-05,5.8650970458984375e-05,1.52587890625e-05,3.719329833984375e-05,2.4080276489257812e-05,2.682209014892578e-05,4.458427429199219e-05,1.9073486328125e-05,7.009506225585938e-05,1.990795135498047e-05,2.5272369384765625e-05,3.2901763916015625e-05,4.220008850097656e-05,2.5987625122070312e-05,7.2479248046875e-05,0.0001964569091796875,1.8477439880371094e-05,0.0001068115234375,3.3855438232421875e-05,6.0558319091796875e-05,8.344650268554688e-05,6.532669067382812e-05,2.372264862060547e-05,4.601478576660156e-05,1.2695789337158203e-05,6.628036499023438e-05,2.193450927734375e-05,5.1021575927734375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_444,0.0177001953125,0.8515625,0.0341796875,0.04345703125,0.002471923828125,0.003570556640625,0.0018463134765625,0.0023345947265625,0.0004787445068359375,0.00054168701171875,0.0003185272216796875,0.005767822265625,0.00421142578125,0.0002899169921875,0.00225830078125,7.009506225585938e-05,0.000396728515625,0.0012054443359375,0.000396728515625,0.00390625,0.00286865234375,0.00014400482177734375,0.00016307830810546875,0.000396728515625,8.20159912109375e-05,7.43865966796875e-05,0.000255584716796875,0.0006256103515625,0.001220703125,9.584426879882812e-05,0.0003719329833984375,9.012222290039062e-05,0.00011920928955078125,0.00018405914306640625,0.00015735626220703125,0.0002727508544921875,0.00107574462890625,0.000152587890625,0.00016307830810546875,0.0003147125244140625,0.00020885467529296875,0.00093841552734375,0.0004558563232421875,0.0004863739013671875,0.00089263916015625,0.00016307830810546875,0.0010986328125,0.0012969970703125,0.000568389892578125,0.0003910064697265625,0.0005950927734375,0.000865936279296875,0.005279541015625,0.000244140625,0.0007171630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token_445,0.0026092529296875,0.98828125,0.002471923828125,0.00299072265625,6.914138793945312e-05,2.562999725341797e-05,4.363059997558594e-05,2.86102294921875e-05,2.4437904357910156e-05,8.344650268554688e-05,6.437301635742188e-05,6.961822509765625e-05,2.2292137145996094e-05,9.417533874511719e-06,4.553794860839844e-05,3.159046173095703e-06,7.772445678710938e-05,1.2099742889404297e-05,1.4126300811767578e-05,0.00025177001953125,2.562999725341797e-05,6.079673767089844e-06,1.2099742889404297e-05,1.1742115020751953e-05,5.900859832763672e-06,4.589557647705078e-06,1.3053417205810547e-05,4.506111145019531e-05,1.990795135498047e-05,9.298324584960938e-06,8.821487426757812e-06,7.12275505065918e-06,1.704692840576172e-05,9.894371032714844e-06,2.3365020751953125e-05,1.0371208190917969e-05,2.944469451904297e-05,1.8715858459472656e-05,1.704692840576172e-05,1.5735626220703125e-05,2.8133392333984375e-05,9.822845458984375e-05,1.436471939086914e-05,5.626678466796875e-05,3.24249267578125e-05,1.5079975128173828e-05,6.961822509765625e-05,7.05718994140625e-05,2.5272369384765625e-05,2.4437904357910156e-05,1.5079975128173828e-05,8.392333984375e-05,6.67572021484375e-05,2.193450927734375e-05,4.792213439941406e-05,3.552436828613281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
